email,genero,faixa_etaria,escolaridade_categoria,renda_media,profissao_categoria,onde_acompanha_conteudo,nivel_idioma,fala_outro_idioma_categoria,motivo_fluencia_espanhol_categoria,problema_aprender_categoria,investir_portal_vhe,tempo_antes_redes_sociais,fez_curso_espanhol,ouviu_falar_portal_vhe,lancamentos,leadscore_estimado_total,faixa_predita_por_regressao,possivel_comprador_regressivo
lead3023@exemplo.com,Masculino,44 - 55,Médio completo,Não tenho renda.,Tecnologia,Instagram,Perdido,Inglês Básico,Intercâmbio,Falta de prática / escuta,Sim,>6 meses,Sim,Sim,L2-25,2072.53,D,False
lead3024@exemplo.com,Masculino,44 - 55,Médio completo,De 2.500 a 5.000,Empreendedorismo,YouTube,Intermediário,Outros,Todas Alternativas Acima,Falta de prática / escuta,Sim,<1 mês,Sim,Sim,L2-25,2339.04,D,False
lead3025@exemplo.com,Masculino,25 - 34,Pós-graduação completa,Não tenho renda.,Outros,Outros,Iniciante (voltando),Não Fala Outro Idioma,Intercâmbio,Falta de disciplina / foco,Sim,1-3 meses,Sim,Sim,L2-25,2932.98,C,False
lead3026@exemplo.com,Feminino,18 - 24,Superior completo,Não tenho renda.,Outros,YouTube,Intermediário,Inglês Intermediário ou Avançado,Trabalho,Falta de prática / escuta,Não,1-3 meses,Não,Não,L2-25,2666.84,C,False
lead3027@exemplo.com,Feminino,+55,Pós-graduação completa,Mais de 10.000,Administrativo,Não acompanhava,Perdido,Não Fala Outro Idioma,Viagem,Falta de curso presencial / professor ao vivo,Não,>6 meses,Não,Não,L2-25,4064.2,B,True
lead3028@exemplo.com,Masculino,44 - 55,Médio completo,Até 1.500,Saúde,Instagram,Iniciante (voltando),Não Fala Outro Idioma,Intercâmbio,Falta de curso presencial / professor ao vivo,Não,<1 mês,Não,Sim,L2-25,2771.09,C,False
lead3029@exemplo.com,Masculino,18 - 24,Superior completo,Não tenho renda.,Vendas,Instagram,Intermediário,Não Fala Outro Idioma,Intercâmbio,Nada impede,Não,<1 mês,Sim,Não,L2-25,2789.21,C,False
lead3030@exemplo.com,Feminino,35 - 44,Superior completo,De 2.500 a 5.000,CLT,Instagram,Intermediário,Inglês Intermediário ou Avançado,Pessoal,Falta de curso presencial / professor ao vivo,Não,1-3 meses,Não,Sim,L2-25,3199.41,C,False
lead3031@exemplo.com,Feminino,25 - 34,Médio incompleto,De 5.000 a 10.000,Administrativo,Facebook,Avançado,Inglês Intermediário ou Avançado,Todas Alternativas Acima,Falta de prática / escuta,Sim,3-6 meses,Não,Sim,L2-25,3067.9,C,False
lead3032@exemplo.com,Feminino,+55,Superior incompleto,De 2.500 a 5.000,Vendas,Não acompanhava,Intermediário,Inglês Básico,Viagem,Nada impede,Sim,>6 meses,Não,Não,L2-25,2528.11,D,False
lead3033@exemplo.com,Feminino,+55,Médio completo,De 5.000 a 10.000,Outros,Não acompanhava,Perdido,Inglês Intermediário ou Avançado,Trabalho,Falta de curso presencial / professor ao vivo,Sim,1-3 meses,Não,Sim,L2-25,2864.92,C,False
lead3034@exemplo.com,Masculino,18 - 24,Superior completo,De 5.000 a 10.000,Empreendedorismo,Facebook,Intermediário,Inglês Intermediário ou Avançado,Pessoal,Nada impede,Sim,>6 meses,Sim,Não,L2-25,2710.6,C,False
lead3035@exemplo.com,Masculino,25 - 34,Superior incompleto,De 2.500 a 5.000,Vendas,Instagram,Avançado,Não Fala Outro Idioma,Todas Alternativas Acima,Falta de disciplina / foco,Não,3-6 meses,Sim,Não,L2-25,2991.66,C,False
lead3036@exemplo.com,Feminino,25 - 34,Pós-graduação completa,Mais de 10.000,Vendas,YouTube,Perdido,Outros,Intercâmbio,Falta de curso presencial / professor ao vivo,Sim,<1 mês,Sim,Sim,L2-25,3636.61,B,True
lead3037@exemplo.com,Masculino,25 - 34,Superior incompleto,De 1.500 a 2.500,Vendas,Outros,Avançado,Inglês Intermediário ou Avançado,Trabalho,Nada impede,Sim,<1 mês,Sim,Não,L2-25,2461.28,D,False
lead3038@exemplo.com,Feminino,18 - 24,Médio completo,Até 1.500,Empreendedorismo,Não acompanhava,Iniciante (voltando),Não Fala Outro Idioma,Todas Alternativas Acima,Falta de prática / escuta,Não,<1 mês,Sim,Sim,L2-25,2936.68,C,False
lead3039@exemplo.com,Masculino,25 - 34,Superior completo,De 5.000 a 10.000,Tecnologia,Não acompanhava,Avançado,Não Fala Outro Idioma,Trabalho,Nada impede,Não,>6 meses,Não,Sim,L2-25,3155.14,C,False
lead3040@exemplo.com,Masculino,18 - 24,Superior incompleto,Não tenho renda.,Empreendedorismo,Facebook,Avançado,Inglês Básico,Intercâmbio,Nada impede,Sim,1-3 meses,Sim,Sim,L2-25,1936.54,D,False
lead3041@exemplo.com,Feminino,35 - 44,Médio incompleto,Até 1.500,Empreendedorismo,Outros,Perdido,Inglês Básico,Pessoal,Outros,Não,3-6 meses,Não,Sim,L2-25,2250.12,D,False
lead3042@exemplo.com,Masculino,44 - 55,Fundamental completo,De 5.000 a 10.000,Saúde,Instagram,Avançado,Inglês Intermediário ou Avançado,Todas Alternativas Acima,Falta de curso presencial / professor ao vivo,Sim,1-3 meses,Sim,Não,L2-25,2655.54,C,False
lead3043@exemplo.com,Feminino,35 - 44,Pós-graduação completa,Não tenho renda.,Tecnologia,Não acompanhava,Avançado,Inglês Intermediário ou Avançado,Todas Alternativas Acima,Nada impede,Sim,3-6 meses,Sim,Não,L2-25,3134.73,C,False
lead3044@exemplo.com,Masculino,25 - 34,Médio completo,De 1.500 a 2.500,Empreendedorismo,Facebook,Intermediário,Outros,Viagem,Outros,Sim,3-6 meses,Não,Sim,L2-25,2216.8,D,False
lead3045@exemplo.com,Feminino,44 - 55,Superior completo,De 1.500 a 2.500,Docência,Outros,Intermediário,Inglês Intermediário ou Avançado,Pessoal,Falta de prática / escuta,Não,3-6 meses,Sim,Sim,L2-25,3074.35,C,False
lead3046@exemplo.com,Feminino,35 - 44,Pós-graduação completa,Até 1.500,Docência,Outros,Avançado,Inglês Básico,Trabalho,Outros,Sim,3-6 meses,Não,Sim,L2-25,2821.57,C,False
lead3047@exemplo.com,Masculino,44 - 55,Fundamental completo,Não tenho renda.,Administrativo,Facebook,Iniciante (voltando),Inglês Básico,Pessoal,Falta de disciplina / foco,Não,1-3 meses,Não,Não,L2-25,2122.52,D,False
lead3048@exemplo.com,Feminino,44 - 55,Superior completo,De 1.500 a 2.500,Tecnologia,Instagram,Avançado,Inglês Básico,Viagem,Falta de prática / escuta,Sim,>6 meses,Não,Sim,L2-25,2677.51,C,False
lead3049@exemplo.com,Feminino,25 - 34,Superior completo,De 5.000 a 10.000,Empreendedorismo,Outros,Perdido,Não Fala Outro Idioma,Trabalho,Outros,Sim,<1 mês,Não,Não,L2-25,3985.35,B,True
lead3050@exemplo.com,Masculino,+55,Superior completo,Não tenho renda.,Docência,Outros,Intermediário,Não Fala Outro Idioma,Pessoal,Falta de curso presencial / professor ao vivo,Não,1-3 meses,Sim,Sim,L2-25,2920.86,C,False
lead3051@exemplo.com,Feminino,+55,Pós-graduação completa,Não tenho renda.,Docência,Facebook,Intermediário,Não Fala Outro Idioma,Viagem,Falta de disciplina / foco,Sim,<1 mês,Sim,Não,L2-25,3540.54,B,True
lead3052@exemplo.com,Masculino,+55,Superior completo,Até 1.500,Outros,YouTube,Intermediário,Não Fala Outro Idioma,Trabalho,Falta de disciplina / foco,Sim,>6 meses,Sim,Sim,L2-25,2890.74,C,False
lead3053@exemplo.com,Feminino,44 - 55,Superior incompleto,Não tenho renda.,Empreendedorismo,Instagram,Avançado,Inglês Básico,Pessoal,Falta de disciplina / foco,Não,1-3 meses,Não,Sim,L2-25,2361.13,D,False
lead3054@exemplo.com,Masculino,+55,Superior incompleto,De 1.500 a 2.500,CLT,Não acompanhava,Intermediário,Não Fala Outro Idioma,Intercâmbio,Falta de curso presencial / professor ao vivo,Não,<1 mês,Não,Sim,L2-25,2776.17,C,False
lead3055@exemplo.com,Feminino,25 - 34,Superior completo,Não tenho renda.,Tecnologia,Outros,Perdido,Não Fala Outro Idioma,Todas Alternativas Acima,Nada impede,Sim,>6 meses,Sim,Sim,L2-25,3480.79,B,True
lead3056@exemplo.com,Masculino,25 - 34,Pós-graduação completa,De 1.500 a 2.500,Vendas,YouTube,Intermediário,Outros,Viagem,Outros,Não,<1 mês,Não,Não,L2-25,2591.09,D,False
lead3057@exemplo.com,Masculino,18 - 24,Superior completo,De 1.500 a 2.500,Vendas,Outros,Iniciante (voltando),Outros,Pessoal,Falta de prática / escuta,Sim,3-6 meses,Não,Sim,L2-25,2130.98,D,False
lead3058@exemplo.com,Feminino,+55,Médio completo,Mais de 10.000,Vendas,Outros,Perdido,Inglês Intermediário ou Avançado,Intercâmbio,Outros,Sim,1-3 meses,Não,Não,L2-25,3268.95,C,False
lead3059@exemplo.com,Masculino,35 - 44,Superior completo,Até 1.500,Empreendedorismo,Outros,Perdido,Outros,Viagem,Falta de prática / escuta,Não,1-3 meses,Sim,Não,L2-25,1947.65,D,False
lead3060@exemplo.com,Feminino,+55,Superior completo,De 1.500 a 2.500,Saúde,YouTube,Avançado,Inglês Básico,Viagem,Nada impede,Não,3-6 meses,Sim,Não,L2-25,2679.47,C,False
lead3061@exemplo.com,Masculino,+55,Superior incompleto,De 2.500 a 5.000,Saúde,Facebook,Perdido,Inglês Intermediário ou Avançado,Viagem,Falta de prática / escuta,Não,1-3 meses,Sim,Não,L2-25,2451.58,D,False
lead3062@exemplo.com,Feminino,44 - 55,Superior incompleto,De 5.000 a 10.000,Outros,Outros,Iniciante (voltando),Inglês Básico,Pessoal,Falta de prática / escuta,Não,1-3 meses,Sim,Não,L2-25,2767.41,C,False
lead3063@exemplo.com,Masculino,+55,Médio incompleto,Até 1.500,Vendas,Instagram,Perdido,Inglês Básico,Viagem,Falta de curso presencial / professor ao vivo,Sim,>6 meses,Não,Não,L2-25,1887.63,D,False
lead3064@exemplo.com,Masculino,18 - 24,Fundamental completo,De 5.000 a 10.000,Docência,YouTube,Iniciante (voltando),Inglês Intermediário ou Avançado,Intercâmbio,Falta de curso presencial / professor ao vivo,Sim,<1 mês,Não,Sim,L2-25,2510.17,D,False
lead3065@exemplo.com,Feminino,18 - 24,Pós-graduação completa,Mais de 10.000,Administrativo,Facebook,Perdido,Inglês Básico,Viagem,Falta de curso presencial / professor ao vivo,Sim,<1 mês,Não,Não,L2-25,3516.21,B,True
lead3066@exemplo.com,Masculino,44 - 55,Pós-graduação completa,De 5.000 a 10.000,Docência,YouTube,Avançado,Inglês Intermediário ou Avançado,Intercâmbio,Falta de prática / escuta,Sim,<1 mês,Sim,Não,L2-25,2878.68,C,False
lead3067@exemplo.com,Feminino,44 - 55,Superior incompleto,Não tenho renda.,Tecnologia,YouTube,Iniciante (voltando),Não Fala Outro Idioma,Pessoal,Falta de curso presencial / professor ao vivo,Não,3-6 meses,Sim,Sim,L2-25,3366.98,C,False
lead3068@exemplo.com,Masculino,44 - 55,Pós-graduação completa,De 5.000 a 10.000,Vendas,Outros,Iniciante (voltando),Inglês Básico,Trabalho,Falta de disciplina / foco,Não,1-3 meses,Sim,Sim,L2-25,2749.82,C,False
lead3069@exemplo.com,Masculino,+55,Superior completo,Até 1.500,Outros,YouTube,Avançado,Inglês Intermediário ou Avançado,Trabalho,Outros,Sim,<1 mês,Não,Não,L2-25,2307.64,D,False
lead3070@exemplo.com,Masculino,44 - 55,Superior completo,De 2.500 a 5.000,Saúde,YouTube,Iniciante (voltando),Inglês Intermediário ou Avançado,Intercâmbio,Nada impede,Não,1-3 meses,Sim,Sim,L2-25,2658.35,C,False
lead3071@exemplo.com,Masculino,44 - 55,Fundamental completo,De 5.000 a 10.000,Empreendedorismo,YouTube,Perdido,Inglês Básico,Intercâmbio,Falta de prática / escuta,Não,1-3 meses,Sim,Não,L2-25,2352.99,D,False
lead3072@exemplo.com,Masculino,44 - 55,Médio completo,Mais de 10.000,Empreendedorismo,Não acompanhava,Iniciante (voltando),Inglês Intermediário ou Avançado,Pessoal,Falta de prática / escuta,Não,<1 mês,Não,Sim,L2-25,2892.63,C,False
lead3073@exemplo.com,Masculino,44 - 55,Fundamental completo,De 5.000 a 10.000,Empreendedorismo,Não acompanhava,Perdido,Outros,Todas Alternativas Acima,Falta de curso presencial / professor ao vivo,Não,3-6 meses,Sim,Não,L2-25,2246.37,D,False
lead3074@exemplo.com,Masculino,44 - 55,Médio incompleto,De 1.500 a 2.500,Docência,Facebook,Avançado,Inglês Intermediário ou Avançado,Todas Alternativas Acima,Falta de prática / escuta,Não,>6 meses,Não,Não,L2-25,2396.91,D,False
lead3075@exemplo.com,Feminino,+55,Fundamental completo,De 1.500 a 2.500,Saúde,YouTube,Avançado,Outros,Trabalho,Falta de prática / escuta,Não,1-3 meses,Não,Não,L2-25,2567.43,D,False
lead3076@exemplo.com,Feminino,18 - 24,Pós-graduação completa,Não tenho renda.,Administrativo,Instagram,Avançado,Não Fala Outro Idioma,Todas Alternativas Acima,Falta de prática / escuta,Não,1-3 meses,Sim,Não,L2-25,3395.98,C,False
lead3077@exemplo.com,Masculino,18 - 24,Fundamental completo,De 5.000 a 10.000,Docência,Não acompanhava,Intermediário,Inglês Intermediário ou Avançado,Todas Alternativas Acima,Outros,Sim,1-3 meses,Sim,Não,L2-25,2155.97,D,False
lead3078@exemplo.com,Feminino,+55,Médio completo,Até 1.500,Administrativo,Não acompanhava,Perdido,Inglês Básico,Trabalho,Falta de prática / escuta,Não,1-3 meses,Sim,Não,L2-25,2452.64,D,False
lead3079@exemplo.com,Masculino,25 - 34,Médio incompleto,Mais de 10.000,Vendas,Não acompanhava,Perdido,Inglês Intermediário ou Avançado,Intercâmbio,Outros,Sim,3-6 meses,Sim,Sim,L2-25,2879.24,C,False
lead3080@exemplo.com,Masculino,+55,Superior incompleto,Não tenho renda.,Vendas,Facebook,Avançado,Não Fala Outro Idioma,Intercâmbio,Nada impede,Não,1-3 meses,Sim,Não,L2-25,2756.39,C,False
lead3081@exemplo.com,Feminino,35 - 44,Pós-graduação completa,De 5.000 a 10.000,Docência,Facebook,Perdido,Não Fala Outro Idioma,Trabalho,Falta de disciplina / foco,Sim,>6 meses,Sim,Sim,L2-25,4057.57,B,True
lead3082@exemplo.com,Feminino,18 - 24,Médio completo,Mais de 10.000,Tecnologia,Não acompanhava,Perdido,Não Fala Outro Idioma,Intercâmbio,Nada impede,Não,1-3 meses,Não,Sim,L2-25,3503.52,B,True
lead3083@exemplo.com,Masculino,18 - 24,Pós-graduação completa,De 2.500 a 5.000,Outros,Não acompanhava,Perdido,Inglês Intermediário ou Avançado,Intercâmbio,Nada impede,Sim,>6 meses,Sim,Não,L2-25,2232.36,D,False
lead3084@exemplo.com,Feminino,44 - 55,Médio completo,De 2.500 a 5.000,Administrativo,YouTube,Avançado,Inglês Básico,Intercâmbio,Nada impede,Sim,<1 mês,Não,Não,L2-25,2722.91,C,False
lead3085@exemplo.com,Masculino,25 - 34,Superior completo,De 1.500 a 2.500,Docência,Não acompanhava,Iniciante (voltando),Inglês Básico,Trabalho,Falta de prática / escuta,Sim,<1 mês,Sim,Não,L2-25,2215.85,D,False
lead3086@exemplo.com,Feminino,18 - 24,Superior completo,De 5.000 a 10.000,Vendas,Não acompanhava,Perdido,Outros,Trabalho,Nada impede,Não,>6 meses,Não,Sim,L2-25,2399.37,D,False
lead3087@exemplo.com,Feminino,+55,Superior incompleto,De 1.500 a 2.500,Tecnologia,Outros,Intermediário,Outros,Intercâmbio,Falta de curso presencial / professor ao vivo,Não,3-6 meses,Não,Não,L2-25,2592.17,D,False
lead3088@exemplo.com,Feminino,25 - 34,Médio completo,De 1.500 a 2.500,Empreendedorismo,Outros,Perdido,Inglês Intermediário ou Avançado,Trabalho,Falta de curso presencial / professor ao vivo,Sim,>6 meses,Sim,Não,L2-25,2840.63,C,False
lead3089@exemplo.com,Masculino,+55,Fundamental completo,Até 1.500,CLT,YouTube,Iniciante (voltando),Inglês Intermediário ou Avançado,Pessoal,Nada impede,Sim,>6 meses,Sim,Sim,L2-25,2235.83,D,False
lead3090@exemplo.com,Masculino,44 - 55,Pós-graduação completa,Mais de 10.000,Tecnologia,Facebook,Perdido,Inglês Intermediário ou Avançado,Intercâmbio,Nada impede,Não,3-6 meses,Sim,Não,L2-25,3280.03,C,False
lead3091@exemplo.com,Masculino,44 - 55,Pós-graduação completa,Até 1.500,Empreendedorismo,Instagram,Iniciante (voltando),Inglês Intermediário ou Avançado,Viagem,Falta de disciplina / foco,Não,>6 meses,Não,Não,L2-25,2640.48,D,False
lead3092@exemplo.com,Masculino,+55,Pós-graduação completa,De 2.500 a 5.000,Outros,Instagram,Avançado,Inglês Básico,Viagem,Falta de disciplina / foco,Não,1-3 meses,Sim,Não,L2-25,2494.08,D,False
lead3093@exemplo.com,Masculino,44 - 55,Superior incompleto,Não tenho renda.,Docência,YouTube,Intermediário,Outros,Trabalho,Outros,Sim,1-3 meses,Sim,Sim,L2-25,2138.2,D,False
lead3094@exemplo.com,Masculino,35 - 44,Fundamental completo,Até 1.500,Docência,Não acompanhava,Perdido,Inglês Básico,Viagem,Outros,Sim,3-6 meses,Sim,Sim,L2-25,1915.69,D,False
lead3095@exemplo.com,Masculino,18 - 24,Pós-graduação completa,Não tenho renda.,Vendas,Não acompanhava,Iniciante (voltando),Inglês Intermediário ou Avançado,Pessoal,Falta de disciplina / foco,Sim,<1 mês,Sim,Sim,L2-25,2183.11,D,False
lead3096@exemplo.com,Masculino,+55,Médio incompleto,De 5.000 a 10.000,Empreendedorismo,YouTube,Avançado,Não Fala Outro Idioma,Pessoal,Nada impede,Não,>6 meses,Não,Não,L2-25,3028.95,C,False
lead3097@exemplo.com,Feminino,+55,Médio completo,De 2.500 a 5.000,Saúde,Outros,Perdido,Outros,Pessoal,Falta de disciplina / foco,Sim,1-3 meses,Sim,Sim,L2-25,2599.22,D,False
lead3098@exemplo.com,Masculino,44 - 55,Fundamental completo,De 2.500 a 5.000,Saúde,YouTube,Iniciante (voltando),Não Fala Outro Idioma,Todas Alternativas Acima,Falta de curso presencial / professor ao vivo,Não,3-6 meses,Sim,Sim,L2-25,3011.77,C,False
lead3099@exemplo.com,Feminino,44 - 55,Médio completo,De 5.000 a 10.000,Empreendedorismo,Não acompanhava,Iniciante (voltando),Inglês Intermediário ou Avançado,Todas Alternativas Acima,Falta de disciplina / foco,Sim,3-6 meses,Não,Sim,L2-25,2964.35,C,False
lead3100@exemplo.com,Masculino,+55,Médio completo,Não tenho renda.,Saúde,YouTube,Avançado,Outros,Intercâmbio,Falta de disciplina / foco,Não,1-3 meses,Não,Sim,L2-25,2042.06,D,False
lead3101@exemplo.com,Masculino,+55,Médio incompleto,De 2.500 a 5.000,CLT,Facebook,Intermediário,Inglês Básico,Pessoal,Falta de disciplina / foco,Sim,3-6 meses,Sim,Não,L2-25,2196.86,D,False
lead3102@exemplo.com,Feminino,44 - 55,Fundamental completo,De 2.500 a 5.000,Saúde,Não acompanhava,Intermediário,Outros,Todas Alternativas Acima,Falta de prática / escuta,Não,1-3 meses,Sim,Não,L2-25,2642.47,D,False
lead3103@exemplo.com,Masculino,35 - 44,Médio completo,Não tenho renda.,Outros,Facebook,Iniciante (voltando),Inglês Básico,Todas Alternativas Acima,Outros,Não,<1 mês,Não,Não,L2-25,1968.07,D,False
lead3104@exemplo.com,Masculino,35 - 44,Superior completo,De 2.500 a 5.000,Docência,YouTube,Avançado,Outros,Trabalho,Outros,Não,3-6 meses,Sim,Não,L2-25,2305.61,D,False
lead3105@exemplo.com,Feminino,18 - 24,Médio incompleto,De 2.500 a 5.000,Saúde,Facebook,Intermediário,Inglês Intermediário ou Avançado,Pessoal,Falta de prática / escuta,Sim,3-6 meses,Não,Não,L2-25,2916.84,C,False
lead3106@exemplo.com,Feminino,25 - 34,Fundamental completo,Não tenho renda.,Empreendedorismo,Outros,Intermediário,Inglês Básico,Trabalho,Falta de disciplina / foco,Não,>6 meses,Não,Não,L2-25,2508.58,D,False
lead3107@exemplo.com,Masculino,35 - 44,Fundamental completo,Não tenho renda.,Outros,YouTube,Iniciante (voltando),Inglês Básico,Intercâmbio,Nada impede,Sim,1-3 meses,Sim,Não,L2-25,1968.17,D,False
lead3108@exemplo.com,Masculino,35 - 44,Superior completo,Mais de 10.000,Outros,Outros,Intermediário,Inglês Básico,Viagem,Outros,Sim,1-3 meses,Não,Sim,L2-25,2919.02,C,False
lead3109@exemplo.com,Masculino,35 - 44,Superior incompleto,De 2.500 a 5.000,Administrativo,Não acompanhava,Avançado,Não Fala Outro Idioma,Pessoal,Nada impede,Não,1-3 meses,Sim,Não,L2-25,2951.32,C,False
lead3110@exemplo.com,Masculino,44 - 55,Médio incompleto,De 5.000 a 10.000,Administrativo,YouTube,Perdido,Não Fala Outro Idioma,Todas Alternativas Acima,Falta de disciplina / foco,Sim,<1 mês,Sim,Não,L2-25,3220.27,C,False
lead3111@exemplo.com,Masculino,44 - 55,Fundamental completo,De 5.000 a 10.000,Tecnologia,Outros,Intermediário,Outros,Viagem,Falta de prática / escuta,Não,1-3 meses,Não,Sim,L2-25,2444.64,D,False
lead3112@exemplo.com,Feminino,+55,Fundamental completo,Não tenho renda.,Empreendedorismo,Não acompanhava,Perdido,Outros,Todas Alternativas Acima,Falta de disciplina / foco,Sim,1-3 meses,Não,Sim,L2-25,2327.26,D,False
lead3113@exemplo.com,Feminino,18 - 24,Médio completo,Até 1.500,Tecnologia,Facebook,Perdido,Não Fala Outro Idioma,Todas Alternativas Acima,Nada impede,Sim,1-3 meses,Sim,Não,L2-25,3200.9,C,False
lead3114@exemplo.com,Masculino,25 - 34,Médio incompleto,De 1.500 a 2.500,Vendas,Não acompanhava,Iniciante (voltando),Outros,Viagem,Outros,Não,>6 meses,Não,Sim,L2-25,2070.81,D,False
lead3115@exemplo.com,Masculino,44 - 55,Superior incompleto,De 5.000 a 10.000,Administrativo,Facebook,Iniciante (voltando),Não Fala Outro Idioma,Pessoal,Falta de curso presencial / professor ao vivo,Não,<1 mês,Sim,Não,L2-25,3268.78,C,False
lead3116@exemplo.com,Masculino,18 - 24,Médio completo,De 5.000 a 10.000,Outros,Outros,Iniciante (voltando),Inglês Básico,Trabalho,Falta de curso presencial / professor ao vivo,Não,3-6 meses,Sim,Sim,L2-25,2270.64,D,False
lead3117@exemplo.com,Feminino,18 - 24,Superior incompleto,De 5.000 a 10.000,Vendas,YouTube,Intermediário,Inglês Intermediário ou Avançado,Trabalho,Falta de prática / escuta,Sim,3-6 meses,Não,Sim,L2-25,2966.39,C,False
lead3118@exemplo.com,Masculino,25 - 34,Médio incompleto,De 1.500 a 2.500,Empreendedorismo,Facebook,Iniciante (voltando),Inglês Intermediário ou Avançado,Trabalho,Nada impede,Não,>6 meses,Não,Sim,L2-25,2413.52,D,False
lead3119@exemplo.com,Masculino,35 - 44,Superior completo,De 2.500 a 5.000,Tecnologia,Outros,Iniciante (voltando),Não Fala Outro Idioma,Viagem,Outros,Sim,1-3 meses,Sim,Sim,L2-25,3109.62,C,False
