email,genero,faixa_etaria,escolaridade_categoria,renda_media,profissao_categoria,onde_acompanha_conteudo,nivel_idioma,fala_outro_idioma_categoria,motivo_fluencia_espanhol_categoria,problema_aprender_categoria,investir_portal_vhe,tempo_antes_redes_sociais,fez_curso_espanhol,ouviu_falar_portal_vhe
lead3612@exemplo.com,Masculino,+55,Fundamental,5k-10k,Empreendedor,Instagram,Avançado,Não,Pessoal,Nenhum,Sim,3-6 meses,Sim,Sim
lead3613@exemplo.com,Masculino,25-34,Pós,2k-5k,CLT,YouTube,Iniciante,Não,Viagem,Falta de disciplina,Sim,<1 mês,Não,Não
lead3614@exemplo.com,Feminino,+55,Fundamental,5k-10k,Desempregado,Facebook,Avançado,Não,Pessoal,Nenhum,Sim,>6 meses,Não,Sim
lead3615@exemplo.com,Masculino,18-24,Fundamental,2k-5k,Estudante,Facebook,Intermediário,Não,Pessoal,Nenhum,Não,3-6 meses,Não,Sim
lead3616@exemplo.com,Masculino,25-34,Pós,<2k,Desempregado,LinkedIn,Intermediário,Sim,Pessoal,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead3617@exemplo.com,Feminino,25-34,Superior,2k-5k,Desempregado,YouTube,Avançado,Sim,Trabalho,Falta de disciplina,Sim,<1 mês,Não,Não
lead3618@exemplo.com,Masculino,45-54,Superior,2k-5k,CLT,Facebook,Iniciante,Sim,Viagem,Nenhum,Sim,<1 mês,Não,Não
lead3619@exemplo.com,Masculino,+55,Pós,5k-10k,Estudante,LinkedIn,Intermediário,Não,Trabalho,Nenhum,Sim,>6 meses,Não,Sim
lead3620@exemplo.com,Feminino,+55,Pós,5k-10k,Empreendedor,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Não,<1 mês,Sim,Não
lead3621@exemplo.com,Feminino,25-34,Fundamental,2k-5k,Empreendedor,Instagram,Intermediário,Sim,Pessoal,Falta de tempo,Não,<1 mês,Sim,Sim
lead3622@exemplo.com,Feminino,18-24,Médio,5k-10k,CLT,YouTube,Avançado,Não,Trabalho,Falta de tempo,Não,3-6 meses,Sim,Sim
lead3623@exemplo.com,Feminino,18-24,Pós,5k-10k,Empreendedor,Facebook,Iniciante,Não,Pessoal,Falta de tempo,Não,<1 mês,Não,Não
lead3624@exemplo.com,Feminino,18-24,Fundamental,5k-10k,Empreendedor,YouTube,Avançado,Sim,Pessoal,Falta de tempo,Sim,>6 meses,Sim,Não
lead3625@exemplo.com,Feminino,+55,Médio,+10k,Desempregado,YouTube,Iniciante,Não,Viagem,Falta de disciplina,Não,1-3 meses,Sim,Não
lead3626@exemplo.com,Feminino,45-54,Superior,5k-10k,Desempregado,Facebook,Iniciante,Sim,Pessoal,Falta de tempo,Sim,<1 mês,Sim,Sim
lead3627@exemplo.com,Masculino,25-34,Superior,+10k,Estudante,Facebook,Avançado,Não,Trabalho,Nenhum,Não,>6 meses,Não,Não
lead3628@exemplo.com,Feminino,35-44,Fundamental,+10k,Desempregado,YouTube,Intermediário,Sim,Viagem,Falta de tempo,Sim,<1 mês,Sim,Sim
lead3629@exemplo.com,Feminino,45-54,Fundamental,5k-10k,Empreendedor,LinkedIn,Iniciante,Não,Viagem,Falta de disciplina,Sim,>6 meses,Não,Não
lead3630@exemplo.com,Feminino,35-44,Pós,2k-5k,Estudante,YouTube,Avançado,Não,Trabalho,Falta de tempo,Não,<1 mês,Não,Sim
lead3631@exemplo.com,Masculino,45-54,Superior,5k-10k,Estudante,Facebook,Intermediário,Não,Pessoal,Falta de tempo,Não,3-6 meses,Não,Sim
lead3632@exemplo.com,Masculino,18-24,Fundamental,<2k,CLT,YouTube,Iniciante,Não,Pessoal,Falta de disciplina,Não,1-3 meses,Não,Sim
lead3633@exemplo.com,Feminino,+55,Superior,2k-5k,Desempregado,Facebook,Iniciante,Não,Pessoal,Falta de tempo,Não,1-3 meses,Sim,Não
lead3634@exemplo.com,Feminino,35-44,Superior,+10k,Estudante,LinkedIn,Intermediário,Sim,Pessoal,Falta de disciplina,Não,>6 meses,Sim,Não
lead3635@exemplo.com,Feminino,45-54,Pós,+10k,Empreendedor,YouTube,Iniciante,Não,Pessoal,Falta de tempo,Não,>6 meses,Não,Não
lead3636@exemplo.com,Masculino,+55,Médio,2k-5k,Estudante,LinkedIn,Avançado,Sim,Viagem,Falta de disciplina,Não,1-3 meses,Não,Sim
lead3637@exemplo.com,Masculino,35-44,Pós,2k-5k,Estudante,YouTube,Iniciante,Sim,Viagem,Falta de tempo,Sim,3-6 meses,Não,Não
lead3638@exemplo.com,Feminino,25-34,Fundamental,5k-10k,CLT,YouTube,Iniciante,Sim,Trabalho,Nenhum,Não,3-6 meses,Não,Não
lead3639@exemplo.com,Masculino,45-54,Pós,+10k,Empreendedor,Facebook,Intermediário,Não,Pessoal,Nenhum,Sim,<1 mês,Sim,Não
lead3640@exemplo.com,Feminino,25-34,Pós,<2k,Empreendedor,Instagram,Avançado,Sim,Pessoal,Falta de disciplina,Sim,3-6 meses,Sim,Não
lead3641@exemplo.com,Masculino,18-24,Superior,5k-10k,Desempregado,Facebook,Intermediário,Não,Pessoal,Falta de disciplina,Não,1-3 meses,Não,Sim
lead3642@exemplo.com,Masculino,25-34,Pós,2k-5k,Empreendedor,YouTube,Avançado,Não,Trabalho,Falta de disciplina,Sim,1-3 meses,Sim,Não
lead3643@exemplo.com,Feminino,25-34,Fundamental,+10k,Estudante,Instagram,Intermediário,Não,Pessoal,Nenhum,Não,3-6 meses,Sim,Sim
lead3644@exemplo.com,Feminino,45-54,Médio,2k-5k,Empreendedor,Instagram,Iniciante,Sim,Viagem,Falta de disciplina,Sim,3-6 meses,Sim,Sim
lead3645@exemplo.com,Feminino,18-24,Pós,2k-5k,Empreendedor,LinkedIn,Avançado,Não,Pessoal,Falta de tempo,Não,1-3 meses,Sim,Sim
lead3646@exemplo.com,Feminino,25-34,Pós,2k-5k,Estudante,YouTube,Avançado,Não,Trabalho,Falta de disciplina,Não,1-3 meses,Não,Sim
lead3647@exemplo.com,Masculino,+55,Médio,5k-10k,CLT,Facebook,Iniciante,Não,Viagem,Falta de disciplina,Não,1-3 meses,Sim,Sim
lead3648@exemplo.com,Masculino,35-44,Fundamental,<2k,Desempregado,Instagram,Intermediário,Sim,Viagem,Falta de tempo,Não,1-3 meses,Não,Não
lead3649@exemplo.com,Masculino,25-34,Fundamental,<2k,Desempregado,Instagram,Avançado,Sim,Viagem,Falta de tempo,Não,1-3 meses,Sim,Não
lead3650@exemplo.com,Feminino,18-24,Pós,+10k,CLT,Facebook,Iniciante,Sim,Pessoal,Nenhum,Sim,3-6 meses,Sim,Sim
lead3651@exemplo.com,Masculino,25-34,Superior,2k-5k,Estudante,Facebook,Iniciante,Sim,Trabalho,Falta de tempo,Não,3-6 meses,Não,Não
lead3652@exemplo.com,Feminino,35-44,Pós,<2k,Desempregado,Instagram,Avançado,Não,Trabalho,Falta de tempo,Não,<1 mês,Sim,Sim
lead3653@exemplo.com,Masculino,18-24,Médio,2k-5k,CLT,Facebook,Avançado,Sim,Pessoal,Falta de disciplina,Sim,<1 mês,Não,Sim
lead3654@exemplo.com,Feminino,45-54,Médio,+10k,CLT,LinkedIn,Avançado,Não,Trabalho,Nenhum,Não,>6 meses,Sim,Sim
lead3655@exemplo.com,Feminino,18-24,Médio,2k-5k,CLT,Instagram,Iniciante,Sim,Viagem,Falta de tempo,Sim,<1 mês,Não,Sim
lead3656@exemplo.com,Masculino,45-54,Pós,<2k,Desempregado,LinkedIn,Intermediário,Não,Viagem,Nenhum,Não,3-6 meses,Sim,Não
lead3657@exemplo.com,Feminino,18-24,Pós,2k-5k,Desempregado,YouTube,Intermediário,Sim,Trabalho,Falta de tempo,Sim,<1 mês,Não,Sim
lead3658@exemplo.com,Feminino,35-44,Fundamental,<2k,Desempregado,LinkedIn,Avançado,Sim,Trabalho,Nenhum,Não,<1 mês,Sim,Não
lead3659@exemplo.com,Masculino,35-44,Superior,+10k,Desempregado,Facebook,Iniciante,Sim,Pessoal,Falta de tempo,Não,3-6 meses,Não,Não
lead3660@exemplo.com,Feminino,18-24,Pós,2k-5k,Empreendedor,Instagram,Iniciante,Não,Pessoal,Falta de disciplina,Sim,1-3 meses,Sim,Não
lead3661@exemplo.com,Feminino,25-34,Fundamental,<2k,CLT,LinkedIn,Avançado,Não,Pessoal,Nenhum,Sim,3-6 meses,Não,Não
lead3662@exemplo.com,Feminino,35-44,Pós,+10k,Empreendedor,Facebook,Iniciante,Sim,Pessoal,Nenhum,Sim,3-6 meses,Não,Sim
lead3663@exemplo.com,Masculino,45-54,Fundamental,2k-5k,CLT,Facebook,Iniciante,Sim,Pessoal,Falta de tempo,Sim,>6 meses,Sim,Não
lead3664@exemplo.com,Masculino,45-54,Fundamental,+10k,Desempregado,LinkedIn,Iniciante,Sim,Pessoal,Nenhum,Sim,>6 meses,Não,Sim
lead3665@exemplo.com,Feminino,+55,Superior,<2k,Desempregado,Instagram,Avançado,Sim,Viagem,Falta de tempo,Não,>6 meses,Não,Não
lead3666@exemplo.com,Masculino,45-54,Pós,2k-5k,Empreendedor,LinkedIn,Avançado,Sim,Trabalho,Nenhum,Não,1-3 meses,Sim,Sim
lead3667@exemplo.com,Feminino,+55,Fundamental,2k-5k,Estudante,YouTube,Avançado,Sim,Pessoal,Nenhum,Sim,<1 mês,Sim,Sim
lead3668@exemplo.com,Feminino,18-24,Médio,2k-5k,Desempregado,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Sim,>6 meses,Sim,Não
lead3669@exemplo.com,Feminino,18-24,Médio,+10k,Estudante,LinkedIn,Intermediário,Não,Trabalho,Falta de disciplina,Sim,3-6 meses,Não,Não
lead3670@exemplo.com,Feminino,18-24,Médio,+10k,CLT,Instagram,Avançado,Não,Trabalho,Nenhum,Não,>6 meses,Não,Não
lead3671@exemplo.com,Feminino,25-34,Superior,<2k,Empreendedor,LinkedIn,Iniciante,Não,Trabalho,Falta de disciplina,Não,3-6 meses,Sim,Sim
lead3672@exemplo.com,Masculino,25-34,Fundamental,5k-10k,Estudante,Facebook,Iniciante,Não,Pessoal,Nenhum,Sim,1-3 meses,Não,Não
lead3673@exemplo.com,Feminino,+55,Superior,2k-5k,Estudante,Instagram,Avançado,Não,Pessoal,Falta de tempo,Não,>6 meses,Sim,Não
lead3674@exemplo.com,Masculino,45-54,Pós,2k-5k,Desempregado,Facebook,Iniciante,Sim,Pessoal,Nenhum,Sim,3-6 meses,Não,Não
lead3675@exemplo.com,Masculino,45-54,Pós,<2k,Estudante,Instagram,Iniciante,Sim,Trabalho,Nenhum,Não,<1 mês,Sim,Sim
lead3676@exemplo.com,Feminino,18-24,Fundamental,2k-5k,Estudante,YouTube,Intermediário,Sim,Trabalho,Falta de disciplina,Sim,1-3 meses,Não,Não
lead3677@exemplo.com,Feminino,35-44,Médio,+10k,CLT,YouTube,Iniciante,Sim,Viagem,Falta de disciplina,Sim,3-6 meses,Sim,Não
lead3678@exemplo.com,Masculino,25-34,Fundamental,+10k,Empreendedor,YouTube,Iniciante,Sim,Viagem,Falta de tempo,Não,<1 mês,Sim,Sim
lead3679@exemplo.com,Masculino,25-34,Fundamental,2k-5k,Desempregado,LinkedIn,Avançado,Não,Viagem,Falta de tempo,Não,<1 mês,Sim,Não
lead3680@exemplo.com,Masculino,18-24,Fundamental,2k-5k,Desempregado,YouTube,Intermediário,Não,Viagem,Falta de tempo,Sim,3-6 meses,Não,Sim
lead3681@exemplo.com,Feminino,25-34,Superior,+10k,Estudante,Instagram,Intermediário,Não,Trabalho,Nenhum,Sim,>6 meses,Não,Sim
lead3682@exemplo.com,Masculino,18-24,Pós,2k-5k,CLT,YouTube,Iniciante,Não,Pessoal,Falta de tempo,Não,<1 mês,Não,Sim
lead3683@exemplo.com,Feminino,+55,Fundamental,+10k,Estudante,Instagram,Avançado,Não,Pessoal,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead3684@exemplo.com,Feminino,45-54,Fundamental,5k-10k,Estudante,Facebook,Intermediário,Sim,Pessoal,Falta de disciplina,Sim,<1 mês,Não,Sim
lead3685@exemplo.com,Feminino,35-44,Fundamental,5k-10k,Desempregado,LinkedIn,Intermediário,Não,Pessoal,Falta de disciplina,Sim,>6 meses,Não,Sim
lead3686@exemplo.com,Masculino,45-54,Superior,2k-5k,Estudante,Facebook,Iniciante,Não,Viagem,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead3687@exemplo.com,Feminino,45-54,Superior,2k-5k,Estudante,Facebook,Intermediário,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead3688@exemplo.com,Feminino,+55,Superior,2k-5k,CLT,YouTube,Avançado,Sim,Pessoal,Nenhum,Sim,1-3 meses,Sim,Sim
lead3689@exemplo.com,Feminino,25-34,Fundamental,+10k,Desempregado,YouTube,Avançado,Sim,Trabalho,Nenhum,Não,3-6 meses,Sim,Sim
lead3690@exemplo.com,Feminino,35-44,Médio,5k-10k,Empreendedor,YouTube,Intermediário,Sim,Viagem,Falta de disciplina,Não,<1 mês,Não,Sim
lead3691@exemplo.com,Feminino,25-34,Médio,5k-10k,CLT,Facebook,Avançado,Sim,Viagem,Falta de tempo,Sim,>6 meses,Sim,Sim
lead3692@exemplo.com,Masculino,45-54,Médio,<2k,CLT,LinkedIn,Avançado,Sim,Pessoal,Falta de tempo,Sim,3-6 meses,Não,Sim
lead3693@exemplo.com,Feminino,18-24,Pós,<2k,CLT,LinkedIn,Iniciante,Sim,Pessoal,Falta de tempo,Não,3-6 meses,Sim,Sim
lead3694@exemplo.com,Feminino,45-54,Fundamental,2k-5k,Desempregado,Facebook,Intermediário,Não,Viagem,Falta de tempo,Sim,1-3 meses,Não,Não
lead3695@exemplo.com,Masculino,25-34,Médio,+10k,Estudante,LinkedIn,Intermediário,Não,Viagem,Falta de tempo,Não,3-6 meses,Sim,Sim
lead3696@exemplo.com,Feminino,45-54,Médio,2k-5k,Empreendedor,Facebook,Iniciante,Não,Trabalho,Nenhum,Não,<1 mês,Sim,Não
lead3697@exemplo.com,Masculino,18-24,Médio,5k-10k,Desempregado,Facebook,Iniciante,Sim,Viagem,Nenhum,Sim,3-6 meses,Sim,Não
lead3698@exemplo.com,Feminino,+55,Fundamental,2k-5k,Estudante,LinkedIn,Iniciante,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Sim,Não
lead3699@exemplo.com,Masculino,25-34,Médio,2k-5k,CLT,Instagram,Iniciante,Sim,Viagem,Nenhum,Sim,1-3 meses,Sim,Não
lead3700@exemplo.com,Masculino,45-54,Médio,5k-10k,Desempregado,Instagram,Avançado,Sim,Trabalho,Nenhum,Não,1-3 meses,Não,Não
lead3701@exemplo.com,Feminino,25-34,Fundamental,5k-10k,Estudante,YouTube,Avançado,Não,Viagem,Falta de tempo,Não,3-6 meses,Não,Não
lead3702@exemplo.com,Feminino,+55,Pós,5k-10k,Empreendedor,LinkedIn,Iniciante,Sim,Viagem,Nenhum,Sim,1-3 meses,Não,Sim
lead3703@exemplo.com,Feminino,45-54,Superior,5k-10k,Empreendedor,YouTube,Intermediário,Sim,Trabalho,Falta de tempo,Sim,>6 meses,Não,Não
lead3704@exemplo.com,Masculino,45-54,Médio,<2k,Estudante,Facebook,Intermediário,Sim,Trabalho,Nenhum,Sim,>6 meses,Não,Sim
lead3705@exemplo.com,Masculino,25-34,Superior,+10k,Desempregado,Instagram,Intermediário,Sim,Pessoal,Falta de tempo,Não,>6 meses,Sim,Sim
lead3706@exemplo.com,Masculino,25-34,Pós,+10k,CLT,LinkedIn,Iniciante,Sim,Pessoal,Falta de tempo,Sim,3-6 meses,Sim,Não
lead3707@exemplo.com,Feminino,18-24,Pós,5k-10k,Estudante,LinkedIn,Avançado,Não,Viagem,Nenhum,Não,<1 mês,Não,Sim
lead3708@exemplo.com,Masculino,+55,Médio,+10k,CLT,LinkedIn,Avançado,Sim,Viagem,Nenhum,Sim,<1 mês,Não,Sim
lead3709@exemplo.com,Masculino,18-24,Fundamental,+10k,Empreendedor,Instagram,Avançado,Sim,Trabalho,Falta de disciplina,Sim,1-3 meses,Não,Não
lead3710@exemplo.com,Feminino,45-54,Pós,+10k,Estudante,YouTube,Avançado,Não,Viagem,Falta de tempo,Não,<1 mês,Não,Sim
lead3711@exemplo.com,Masculino,25-34,Superior,+10k,Empreendedor,Instagram,Intermediário,Sim,Pessoal,Falta de tempo,Não,<1 mês,Não,Não
lead3712@exemplo.com,Masculino,45-54,Superior,5k-10k,CLT,YouTube,Intermediário,Sim,Trabalho,Falta de tempo,Não,3-6 meses,Sim,Não
lead3713@exemplo.com,Feminino,45-54,Superior,2k-5k,CLT,Facebook,Avançado,Não,Viagem,Falta de tempo,Não,1-3 meses,Não,Não
lead3714@exemplo.com,Masculino,35-44,Superior,2k-5k,Estudante,Facebook,Iniciante,Não,Trabalho,Nenhum,Não,<1 mês,Sim,Não
lead3715@exemplo.com,Feminino,35-44,Pós,2k-5k,Estudante,YouTube,Avançado,Não,Pessoal,Nenhum,Não,>6 meses,Não,Não
lead3716@exemplo.com,Feminino,45-54,Médio,<2k,Estudante,Facebook,Avançado,Não,Pessoal,Falta de disciplina,Sim,1-3 meses,Sim,Sim
lead3717@exemplo.com,Feminino,25-34,Médio,+10k,Empreendedor,Facebook,Iniciante,Não,Pessoal,Falta de tempo,Não,1-3 meses,Não,Não
lead3718@exemplo.com,Feminino,45-54,Superior,5k-10k,CLT,LinkedIn,Avançado,Não,Viagem,Falta de disciplina,Sim,1-3 meses,Não,Não
lead3719@exemplo.com,Feminino,35-44,Médio,5k-10k,CLT,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Sim,>6 meses,Sim,Sim
lead3720@exemplo.com,Masculino,25-34,Superior,<2k,Empreendedor,Instagram,Iniciante,Não,Viagem,Falta de disciplina,Sim,<1 mês,Sim,Não
lead3721@exemplo.com,Masculino,45-54,Superior,5k-10k,Estudante,Instagram,Iniciante,Não,Viagem,Falta de disciplina,Não,>6 meses,Sim,Não
lead3722@exemplo.com,Feminino,+55,Fundamental,2k-5k,Desempregado,Instagram,Avançado,Não,Viagem,Falta de disciplina,Não,1-3 meses,Não,Não
lead3723@exemplo.com,Feminino,+55,Pós,<2k,Estudante,LinkedIn,Intermediário,Sim,Viagem,Nenhum,Sim,1-3 meses,Não,Não
lead3724@exemplo.com,Masculino,45-54,Pós,5k-10k,Desempregado,Instagram,Intermediário,Não,Pessoal,Nenhum,Sim,3-6 meses,Não,Não
lead3725@exemplo.com,Feminino,25-34,Superior,<2k,Desempregado,Instagram,Intermediário,Não,Pessoal,Falta de disciplina,Sim,3-6 meses,Não,Não
lead3726@exemplo.com,Feminino,45-54,Pós,<2k,Empreendedor,LinkedIn,Avançado,Não,Viagem,Nenhum,Não,3-6 meses,Sim,Não
lead3727@exemplo.com,Feminino,45-54,Médio,5k-10k,CLT,YouTube,Avançado,Não,Pessoal,Nenhum,Sim,3-6 meses,Sim,Sim
lead3728@exemplo.com,Masculino,35-44,Superior,2k-5k,CLT,LinkedIn,Intermediário,Não,Trabalho,Falta de disciplina,Não,1-3 meses,Sim,Não
lead3729@exemplo.com,Masculino,+55,Fundamental,5k-10k,CLT,YouTube,Avançado,Sim,Viagem,Nenhum,Sim,>6 meses,Sim,Sim
lead3730@exemplo.com,Feminino,35-44,Médio,+10k,CLT,LinkedIn,Intermediário,Sim,Trabalho,Nenhum,Não,3-6 meses,Sim,Não
lead3731@exemplo.com,Feminino,35-44,Fundamental,+10k,Empreendedor,Instagram,Avançado,Sim,Viagem,Falta de tempo,Não,>6 meses,Sim,Não
lead3732@exemplo.com,Masculino,45-54,Fundamental,5k-10k,Desempregado,Facebook,Iniciante,Não,Viagem,Falta de disciplina,Sim,3-6 meses,Sim,Não
lead3733@exemplo.com,Masculino,35-44,Pós,2k-5k,CLT,Facebook,Iniciante,Não,Pessoal,Falta de tempo,Não,<1 mês,Não,Sim
lead3734@exemplo.com,Feminino,+55,Pós,+10k,Desempregado,YouTube,Avançado,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Não,Sim
lead3735@exemplo.com,Feminino,35-44,Superior,+10k,Empreendedor,YouTube,Avançado,Não,Pessoal,Falta de disciplina,Sim,>6 meses,Sim,Sim
lead3736@exemplo.com,Masculino,+55,Pós,5k-10k,Estudante,YouTube,Intermediário,Não,Viagem,Falta de tempo,Sim,3-6 meses,Sim,Não
lead3737@exemplo.com,Masculino,35-44,Fundamental,5k-10k,Empreendedor,Facebook,Iniciante,Sim,Trabalho,Falta de tempo,Sim,<1 mês,Não,Não
lead3738@exemplo.com,Masculino,+55,Fundamental,5k-10k,CLT,YouTube,Intermediário,Não,Viagem,Nenhum,Sim,>6 meses,Sim,Sim
lead3739@exemplo.com,Feminino,35-44,Médio,<2k,Estudante,LinkedIn,Avançado,Não,Pessoal,Falta de tempo,Não,>6 meses,Não,Sim
lead3740@exemplo.com,Masculino,35-44,Fundamental,<2k,Empreendedor,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Sim,>6 meses,Não,Não
lead3741@exemplo.com,Feminino,25-34,Superior,<2k,Empreendedor,Facebook,Intermediário,Não,Viagem,Nenhum,Não,1-3 meses,Sim,Não
lead3742@exemplo.com,Masculino,+55,Superior,5k-10k,Desempregado,LinkedIn,Avançado,Não,Pessoal,Nenhum,Sim,>6 meses,Não,Não
lead3743@exemplo.com,Masculino,+55,Pós,2k-5k,Empreendedor,YouTube,Iniciante,Não,Viagem,Nenhum,Sim,1-3 meses,Não,Sim
lead3744@exemplo.com,Masculino,+55,Pós,+10k,Estudante,Facebook,Intermediário,Não,Trabalho,Falta de disciplina,Não,<1 mês,Não,Sim
lead3745@exemplo.com,Masculino,18-24,Pós,<2k,Empreendedor,YouTube,Avançado,Sim,Pessoal,Falta de disciplina,Sim,>6 meses,Sim,Não
lead3746@exemplo.com,Feminino,35-44,Superior,2k-5k,CLT,LinkedIn,Intermediário,Sim,Viagem,Falta de disciplina,Sim,>6 meses,Sim,Não
lead3747@exemplo.com,Feminino,+55,Fundamental,5k-10k,Desempregado,YouTube,Avançado,Não,Pessoal,Falta de tempo,Não,>6 meses,Não,Não
lead3748@exemplo.com,Masculino,18-24,Pós,<2k,Estudante,Facebook,Avançado,Não,Viagem,Falta de tempo,Não,<1 mês,Sim,Sim
lead3749@exemplo.com,Feminino,25-34,Médio,5k-10k,Estudante,YouTube,Avançado,Sim,Pessoal,Nenhum,Sim,1-3 meses,Não,Não
lead3750@exemplo.com,Masculino,+55,Pós,2k-5k,Empreendedor,LinkedIn,Iniciante,Sim,Pessoal,Nenhum,Sim,3-6 meses,Não,Sim
lead3751@exemplo.com,Masculino,+55,Superior,<2k,CLT,Instagram,Iniciante,Sim,Trabalho,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead3752@exemplo.com,Masculino,18-24,Pós,<2k,Desempregado,Facebook,Avançado,Sim,Pessoal,Falta de disciplina,Sim,<1 mês,Não,Sim
lead3753@exemplo.com,Masculino,35-44,Fundamental,<2k,Estudante,YouTube,Iniciante,Sim,Trabalho,Falta de tempo,Sim,<1 mês,Não,Não
lead3754@exemplo.com,Feminino,25-34,Pós,<2k,Desempregado,Facebook,Intermediário,Sim,Pessoal,Falta de tempo,Sim,1-3 meses,Não,Não
lead3755@exemplo.com,Masculino,+55,Superior,2k-5k,Empreendedor,YouTube,Iniciante,Sim,Pessoal,Falta de disciplina,Sim,1-3 meses,Não,Sim
lead3756@exemplo.com,Masculino,35-44,Superior,<2k,CLT,Instagram,Iniciante,Não,Viagem,Falta de disciplina,Sim,1-3 meses,Não,Sim
lead3757@exemplo.com,Feminino,25-34,Médio,+10k,Empreendedor,LinkedIn,Intermediário,Sim,Viagem,Falta de tempo,Sim,1-3 meses,Não,Não
lead3758@exemplo.com,Masculino,45-54,Superior,+10k,Desempregado,YouTube,Intermediário,Sim,Viagem,Nenhum,Não,1-3 meses,Não,Sim
lead3759@exemplo.com,Masculino,45-54,Médio,5k-10k,Empreendedor,YouTube,Intermediário,Sim,Pessoal,Nenhum,Não,>6 meses,Sim,Não
lead3760@exemplo.com,Masculino,25-34,Fundamental,<2k,Desempregado,Instagram,Avançado,Não,Pessoal,Falta de tempo,Sim,3-6 meses,Sim,Não
lead3761@exemplo.com,Feminino,18-24,Superior,+10k,Estudante,Facebook,Intermediário,Não,Trabalho,Falta de tempo,Não,3-6 meses,Não,Não
lead3762@exemplo.com,Masculino,25-34,Pós,+10k,Estudante,LinkedIn,Intermediário,Não,Trabalho,Nenhum,Não,1-3 meses,Sim,Não
lead3763@exemplo.com,Feminino,25-34,Fundamental,+10k,Empreendedor,YouTube,Intermediário,Sim,Trabalho,Falta de tempo,Sim,1-3 meses,Não,Sim
lead3764@exemplo.com,Masculino,18-24,Pós,2k-5k,Estudante,YouTube,Avançado,Sim,Viagem,Nenhum,Não,>6 meses,Não,Não
lead3765@exemplo.com,Masculino,18-24,Pós,<2k,Desempregado,LinkedIn,Iniciante,Sim,Viagem,Nenhum,Não,1-3 meses,Não,Sim
lead3766@exemplo.com,Feminino,35-44,Pós,2k-5k,Estudante,Instagram,Avançado,Não,Trabalho,Falta de tempo,Não,>6 meses,Não,Sim
lead3767@exemplo.com,Masculino,35-44,Fundamental,2k-5k,CLT,Facebook,Iniciante,Não,Pessoal,Falta de disciplina,Não,>6 meses,Sim,Sim
lead3768@exemplo.com,Masculino,18-24,Fundamental,+10k,CLT,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Não,<1 mês,Não,Não
lead3769@exemplo.com,Feminino,45-54,Superior,+10k,Empreendedor,Facebook,Avançado,Não,Viagem,Falta de disciplina,Sim,<1 mês,Não,Não
lead3770@exemplo.com,Feminino,45-54,Pós,5k-10k,Empreendedor,Instagram,Avançado,Não,Trabalho,Falta de disciplina,Sim,1-3 meses,Sim,Sim
lead3771@exemplo.com,Feminino,25-34,Médio,<2k,Empreendedor,Instagram,Iniciante,Não,Viagem,Falta de disciplina,Não,>6 meses,Sim,Não
lead3772@exemplo.com,Feminino,+55,Superior,<2k,Empreendedor,LinkedIn,Avançado,Sim,Trabalho,Falta de disciplina,Não,1-3 meses,Sim,Não
lead3773@exemplo.com,Feminino,25-34,Fundamental,+10k,Desempregado,YouTube,Avançado,Não,Viagem,Falta de disciplina,Não,<1 mês,Sim,Não
lead3774@exemplo.com,Masculino,25-34,Médio,+10k,Desempregado,Instagram,Iniciante,Não,Pessoal,Falta de tempo,Sim,<1 mês,Sim,Não
lead3775@exemplo.com,Feminino,+55,Fundamental,<2k,CLT,Instagram,Avançado,Não,Pessoal,Falta de tempo,Não,<1 mês,Sim,Não
lead3776@exemplo.com,Masculino,18-24,Médio,5k-10k,Desempregado,LinkedIn,Avançado,Não,Viagem,Falta de disciplina,Sim,<1 mês,Não,Sim
lead3777@exemplo.com,Masculino,45-54,Superior,+10k,Estudante,LinkedIn,Intermediário,Sim,Trabalho,Falta de tempo,Não,<1 mês,Não,Não
lead3778@exemplo.com,Masculino,25-34,Médio,5k-10k,CLT,LinkedIn,Intermediário,Sim,Viagem,Nenhum,Não,1-3 meses,Sim,Não
lead3779@exemplo.com,Feminino,+55,Superior,2k-5k,Empreendedor,Instagram,Intermediário,Não,Trabalho,Falta de disciplina,Sim,1-3 meses,Sim,Sim
lead3780@exemplo.com,Feminino,35-44,Fundamental,+10k,Empreendedor,Facebook,Intermediário,Sim,Viagem,Nenhum,Sim,<1 mês,Não,Não
lead3781@exemplo.com,Masculino,25-34,Médio,2k-5k,Desempregado,Instagram,Intermediário,Sim,Pessoal,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead3782@exemplo.com,Feminino,45-54,Pós,+10k,CLT,LinkedIn,Avançado,Sim,Pessoal,Falta de disciplina,Não,<1 mês,Sim,Sim
